home_player,away_player,sets,resulthome,resultaway,match_number
Kovács Attila,Senye Dénes,[],3,2,1
Kovács Attila,Simon Krisztián,[],2,3,5
Kovács Attila,Nagy Zoltán,[],0,3,9
Kovács Attila,Friesz József,[],3,1,13
Schmidt Attila,Senye Dénes,[],1,3,14
Schmidt Attila,Simon Krisztián,[],2,3,2
Schmidt Attila,Nagy Zoltán,[],1,3,6
Schmidt Attila,Friesz József,[],2,3,10
Katus Ferenc,Senye Dénes,[],3,1,11
Katus Ferenc,Simon Krisztián,[],0,3,15
Katus Ferenc,Nagy Zoltán,[],3,0,3
Katus Ferenc,Friesz József,[],3,2,7
Demeter Sándor ifj.,Senye Dénes,[],3,1,8
Demeter Sándor ifj.,Simon Krisztián,[],1,3,12
Demeter Sándor ifj.,Nagy Zoltán,[],3,1,16
Demeter Sándor ifj.,Friesz József,[],3,1,4
