home_player,away_player,sets,resulthome,resultaway,match_number
Tóth Károly,Gábor Benjamin,[],3,0,1
Tóth Károly,Bercsényi Tibor,[],3,0,5
Tóth Károly,Gombos Ákos,[],3,0,9
Tóth Károly,Szalay József,[],3,0,13
Fail György,Gábor Benjamin,[],2,3,14
Fail György,Bercsényi Tibor,[],3,0,2
Fail György,Gombos Ákos,[],3,0,6
Fail György,Szalay József,[],3,2,10
Bősz Gábor,Gábor Benjamin,[],1,3,11
Bősz Gábor,Bercsényi Tibor,[],3,0,15
Bősz Gábor,Gombos Ákos,[],3,2,3
Bősz Gábor,Szalay József,[],0,3,7
Balog István,Gábor Benjamin,[],2,3,8
Balog István,Bercsényi Tibor,[],3,0,12
Balog István,Gombos Ákos,[],3,0,16
Balog István,Szalay József,[],2,3,4
