home_player,away_player,sets,resulthome,resultaway,match_number
Leinweber József,Rajmon Attila,[],3,0,1
Leinweber József,Steinbach Roland,[],3,0,5
Leinweber József,Nguyen Anh Phuong,[],3,0,9
Leinweber József,Sinka Csaba,[],3,1,13
Gréczy Károly,Rajmon Attila,[],3,0,14
Gréczy Károly,Steinbach Roland,[],3,1,2
Gréczy Károly,Nguyen Anh Phuong,[],3,0,6
Gréczy Károly,Sinka Csaba,[],3,1,10
Rohovszky László Dr.,Rajmon Attila,[],3,1,11
Rohovszky László Dr.,Steinbach Roland,[],3,1,15
Rohovszky László Dr.,Nguyen Anh Phuong,[],3,1,3
Rohovszky László Dr.,Sinka Csaba,[],3,0,7
Vitéz Gábor,Rajmon Attila,[],3,0,8
Vitéz Gábor,Steinbach Roland,[],2,3,12
Vitéz Gábor,Nguyen Anh Phuong,[],3,1,16
Vitéz Gábor,Sinka Csaba,[],3,2,4
