home_player,away_player,sets,resulthome,resultaway,match_number
Kricsfalusy Kornél,Kovács Zoltán,[],3,2,1
Kricsfalusy Kornél,Farkas Zoltán,[],3,0,5
Kricsfalusy Kornél,Kovács Szilárd,[],3,2,9
Kricsfalusy Kornél,Márkus Zoltán,[],3,0,13
Serfel Norbert,Kovács Zoltán,[],3,0,14
Serfel Norbert,Farkas Zoltán,[],3,0,2
Serfel Norbert,Kovács Szilárd,[],2,3,6
Serfel Norbert,Márkus Zoltán,[],3,2,10
Horváth Ákos dr,Kovács Zoltán,[],3,1,11
Horváth Ákos dr,Farkas Zoltán,[],3,0,15
Horváth Ákos dr,Kovács Szilárd,[],3,0,3
Horváth Ákos dr,Márkus Zoltán,[],3,0,7
Kardos Gyula,Kovács Zoltán,[],1,3,8
Kardos Gyula,Farkas Zoltán,[],3,2,12
Kardos Gyula,Kovács Szilárd,[],0,3,16
Kardos Gyula,Márkus Zoltán,[],1,3,4
