home_player,away_player,sets,resulthome,resultaway,match_number
Pósfai László,Hiriczkó Ede,[],3,0,1
Pósfai László,Marsó Vilmos,[],3,1,5
Pósfai László,Turkovics Kornél,[],2,3,9
Pósfai László,Szanda Szilárd,[],3,1,13
Bonnyainé Varga Éva,Hiriczkó Ede,[],2,3,14
Bonnyainé Varga Éva,Marsó Vilmos,[],3,0,2
Bonnyainé Varga Éva,Turkovics Kornél,[],3,2,6
Bonnyainé Varga Éva,Szanda Szilárd,[],2,3,10
Halász András,Hiriczkó Ede,[],1,3,11
Halász András,Marsó Vilmos,[],3,0,15
Halász András,Turkovics Kornél,[],3,0,3
Halász András,Szanda Szilárd,[],3,0,7
Hertelendy Amadó,Hiriczkó Ede,[],0,3,8
Hertelendy Amadó,Marsó Vilmos,[],3,2,12
Hertelendy Amadó,Turkovics Kornél,[],3,0,16
Hertelendy Amadó,Szanda Szilárd,[],0,3,4
