home_player,away_player,sets,resulthome,resultaway,match_number
Freund Tamás,Nagygyörgy András,[],3,1,1
Freund Tamás,Bicsák Bettina,[],3,0,5
Freund Tamás,Rajmon Attila,[],3,0,9
Freund Tamás,Sinka Csaba,[],2,3,13
Weidinger Zsolt,Nagygyörgy András,[],1,3,14
Weidinger Zsolt,Bicsák Bettina,[],3,2,2
Weidinger Zsolt,Rajmon Attila,[],3,2,6
Weidinger Zsolt,Sinka Csaba,[],1,3,10
Tódor Attila,Nagygyörgy András,[],2,3,11
Tódor Attila,Bicsák Bettina,[],1,3,15
Tódor Attila,Rajmon Attila,[],3,0,3
Tódor Attila,Sinka Csaba,[],3,2,7
Horváth Zoltán,Nagygyörgy András,[],3,1,8
Horváth Zoltán,Bicsák Bettina,[],3,0,12
Horváth Zoltán,Rajmon Attila,[],3,1,16
Horváth Zoltán,Sinka Csaba,[],1,3,4
