home_player,away_player,sets,resulthome,resultaway,match_number
Szabó József,Korály Csaba,[],0,3,1
Szabó József,Turkovics Kornél,[],1,3,5
Szabó József,Hiriczkó Ede,[],3,0,9
Szabó József,Balog István,[],0,3,13
Lőrincz Attila,Korály Csaba,[],3,1,14
Lőrincz Attila,Turkovics Kornél,[],0,3,2
Lőrincz Attila,Hiriczkó Ede,[],3,0,6
Lőrincz Attila,Balog István,[],3,0,10
Horváth Kálmán,Korály Csaba,[],3,1,11
Horváth Kálmán,Turkovics Kornél,[],3,0,15
Horváth Kálmán,Hiriczkó Ede,[],3,1,3
Horváth Kálmán,Balog István,[],3,0,7
Sári László,Korály Csaba,[],1,3,8
Sári László,Turkovics Kornél,[],1,3,12
Sári László,Hiriczkó Ede,[],2,3,16
Sári László,Balog István,[],1,3,4
