home_player,away_player,sets,resulthome,resultaway,match_number
Szalay József,Balog István,[],3,0,1
Szalay József,Csongor Tamás,[],3,2,5
Szalay József,Schwáb Vilmos,[],2,3,9
Szalay József,Bősz Gábor,[],3,1,13
Álló József,Balog István,[],3,2,14
Álló József,Csongor Tamás,[],0,3,2
Álló József,Schwáb Vilmos,[],0,3,6
Álló József,Bősz Gábor,[],1,3,10
Buck György,Balog István,[],3,1,11
Buck György,Csongor Tamás,[],2,3,15
Buck György,Schwáb Vilmos,[],0,3,3
Buck György,Bősz Gábor,[],1,3,7
Horváth Tamás,Balog István,[],2,3,8
Horváth Tamás,Csongor Tamás,[],0,3,12
Horváth Tamás,Schwáb Vilmos,[],3,0,16
Horváth Tamás,Bősz Gábor,[],2,3,4
