home_player,away_player,sets,resulthome,resultaway,match_number
Szabó Dénes,Gábor Benjamin,"['16-18', '11-9', '6-11', '11-8']",2,3,1
Szabó Dénes,Ürge Krisztián,"['6-11', '6-11', '3-11']",0,3,5
Szabó Dénes,Bercsényi Marcell,"['9-11', '3-11', '7-11']",0,3,9
Szabó Dénes,Szántó Gyula,"['6-11', '6-11', '6-11']",0,3,13
Molnár Tibor,Gábor Benjamin,"['9-11', '11-6', '5-11', '12-10']",3,2,14
Molnár Tibor,Ürge Krisztián,"['6-11', '12-10', '8-11', '3-11']",1,3,2
Molnár Tibor,Bercsényi Marcell,"['11-3', '6-11', '11-4', '8-11']",2,3,6
Molnár Tibor,Szántó Gyula,"['3-11', '9-11', '2-11']",0,3,10
Tóth Tamás,Gábor Benjamin,"['11-8', '7-11', '7-11', '10-12']",1,3,11
Tóth Tamás,Ürge Krisztián,"['8-11', '9-11', '11-6', '7-11']",1,3,15
Tóth Tamás,Bercsényi Marcell,"['3-11', '8-11', '8-11']",0,3,3
Tóth Tamás,Szántó Gyula,"['2-11', '6-11', '6-11']",0,3,7
Sramkó László,Gábor Benjamin,"['13-11', '11-9', '9-11', '11-9']",3,1,8
Sramkó László,Ürge Krisztián,"['11-9', '12-14', '11-6', '11-9']",3,1,12
Sramkó László,Bercsényi Marcell,"['7-11', '7-11', '11-5', '5-11']",1,3,16
Sramkó László,Szántó Gyula,"['6-11', '5-11', '2-11']",0,3,4
