home_player,away_player,sets,resulthome,resultaway,match_number
Kajdon András,Pató Gábor,[],3,2,1
Kajdon András,Kapuszta Csaba,[],1,3,5
Kajdon András,Simák István,[],3,0,9
Kajdon András,Szabó András,[],0,3,13
Tokai Imre,Pató Gábor,[],3,0,14
Tokai Imre,Kapuszta Csaba,[],3,1,2
Tokai Imre,Simák István,[],3,1,6
Tokai Imre,Szabó András,[],1,3,10
Gőgh József,Pató Gábor,[],3,2,11
Gőgh József,Kapuszta Csaba,[],1,3,15
Gőgh József,Simák István,[],3,0,3
Gőgh József,Szabó András,[],1,3,7
Nincs játékos,Pató Gábor,[],0,3,8
Nincs játékos,Kapuszta Csaba,[],0,3,12
Nincs játékos,Simák István,[],0,3,16
Nincs játékos,Szabó András,[],0,3,4
