home_player,away_player,sets,resulthome,resultaway,match_number
Rácz Zoltán,Bíró László,[],1,3,1
Rácz Zoltán,Hiriczkó Ede,[],3,1,5
Rácz Zoltán,Turkovics Kornél,[],3,1,9
Rácz Zoltán,Szanda Szilárd,[],3,1,13
Gulyás Imre,Bíró László,[],0,3,14
Gulyás Imre,Hiriczkó Ede,[],3,0,2
Gulyás Imre,Turkovics Kornél,[],0,3,6
Gulyás Imre,Szanda Szilárd,[],3,1,10
Szabó András,Bíró László,[],1,3,11
Szabó András,Hiriczkó Ede,[],3,2,15
Szabó András,Turkovics Kornél,[],1,3,3
Szabó András,Szanda Szilárd,[],3,0,7
Bártfai Zsombor Pál,Bíró László,[],3,2,8
Bártfai Zsombor Pál,Hiriczkó Ede,[],3,1,12
Bártfai Zsombor Pál,Turkovics Kornél,[],1,3,16
Bártfai Zsombor Pál,Szanda Szilárd,[],3,0,4
