home_player,away_player,sets,resulthome,resultaway,match_number
Szabó Antal,Castillo-Hoós Carina,[],1,3,1
Szabó Antal,Nagy Ferenc,[],0,3,5
Szabó Antal,Vancsura György,[],0,3,9
Szabó Antal,Csaba Áron,[],0,3,13
Rugási László,Castillo-Hoós Carina,[],3,0,14
Rugási László,Nagy Ferenc,[],3,2,2
Rugási László,Vancsura György,[],2,3,6
Rugási László,Csaba Áron,[],1,3,10
Olbort Attila,Castillo-Hoós Carina,[],3,0,11
Olbort Attila,Nagy Ferenc,[],0,3,15
Olbort Attila,Vancsura György,[],1,3,3
Olbort Attila,Csaba Áron,[],1,3,7
Borisza Gyula,Castillo-Hoós Carina,[],3,1,8
Borisza Gyula,Nagy Ferenc,[],0,3,12
Borisza Gyula,Vancsura György,[],3,1,16
Borisza Gyula,Csaba Áron,[],2,3,4
