home_player,away_player,sets,resulthome,resultaway,match_number
Karikás Gábor,Wiener Gábor,[],3,0,1
Karikás Gábor,Nagy Tibor,[],3,0,5
Karikás Gábor,Váczi Attila Mihály,[],3,1,9
Karikás Gábor,Nincs játékos,[],3,0,13
Kárpáti Ágoston,Wiener Gábor,[],3,0,14
Kárpáti Ágoston,Nagy Tibor,[],3,1,2
Kárpáti Ágoston,Váczi Attila Mihály,[],3,0,6
Kárpáti Ágoston,Nincs játékos,[],3,0,10
Cseri Ádám,Wiener Gábor,[],3,0,11
Cseri Ádám,Nagy Tibor,[],3,0,15
Cseri Ádám,Váczi Attila Mihály,[],3,1,3
Cseri Ádám,Nincs játékos,[],3,0,7
Kajcsa Tamás,Wiener Gábor,[],3,0,8
Kajcsa Tamás,Nagy Tibor,[],3,0,12
Kajcsa Tamás,Váczi Attila Mihály,[],3,2,16
Kajcsa Tamás,Nincs játékos,[],3,0,4
