home_player,away_player,sets,resulthome,resultaway,match_number
Matulai Csaba,Horgonyi-Szabó Árpád,[],3,0,1
Matulai Csaba,Vadász Csaba,[],3,1,5
Matulai Csaba,Samu Zoltán,[],3,1,9
Matulai Csaba,Seres Árpád,[],3,0,13
Cseri Dániel,Horgonyi-Szabó Árpád,[],3,1,14
Cseri Dániel,Vadász Csaba,[],0,3,2
Cseri Dániel,Samu Zoltán,[],1,3,6
Cseri Dániel,Seres Árpád,[],0,3,10
Nemes György,Horgonyi-Szabó Árpád,[],3,0,11
Nemes György,Vadász Csaba,[],3,0,15
Nemes György,Samu Zoltán,[],0,3,3
Nemes György,Seres Árpád,[],3,2,7
Sziller Árpád József,Horgonyi-Szabó Árpád,[],3,0,8
Sziller Árpád József,Vadász Csaba,[],3,0,12
Sziller Árpád József,Samu Zoltán,[],3,1,16
Sziller Árpád József,Seres Árpád,[],3,1,4
