home_player,away_player,sets,resulthome,resultaway,match_number
Soproni József,Béniám Krisztián,[],2,3,1
Soproni József,Kemenczés Zsolt,[],2,3,5
Soproni József,Bartus Csaba,[],0,3,9
Soproni József,Frank László,[],2,3,13
Kakas Norbert,Béniám Krisztián,[],0,3,14
Kakas Norbert,Kemenczés Zsolt,[],3,2,2
Kakas Norbert,Bartus Csaba,[],0,3,6
Kakas Norbert,Frank László,[],0,3,10
Hajtó Béla,Béniám Krisztián,[],1,3,11
Hajtó Béla,Kemenczés Zsolt,[],0,3,15
Hajtó Béla,Bartus Csaba,[],0,3,3
Hajtó Béla,Frank László,[],2,3,7
Szarka Béla,Béniám Krisztián,[],2,3,8
Szarka Béla,Kemenczés Zsolt,[],1,3,12
Szarka Béla,Bartus Csaba,[],1,3,16
Szarka Béla,Frank László,[],2,3,4
