home_player,away_player,sets,resulthome,resultaway,match_number
Cser Zoltán,Bella Balázs,"['11-8', '11-6', '9-11', '11-3']",3,1,1
Cser Zoltán,Kékedi Tibor,"['4-11', '9-11', '11-4', '11-2']",3,2,5
Cser Zoltán,Angyal Bettina,"['11-8', '9-11', '11-7', '8-11']",2,3,9
Cser Zoltán,Matolcsi Márta,"['11-5', '10-12', '9-11', '11-4']",3,2,13
Fraknói Ádám,Bella Balázs,"['11-3', '5-11', '11-9', '11-9']",3,1,14
Fraknói Ádám,Kékedi Tibor,"['11-4', '8-11', '11-7', '11-9']",3,1,2
Fraknói Ádám,Angyal Bettina,"['5-11', '4-11', '4-11']",0,3,6
Fraknói Ádám,Matolcsi Márta,"['3-11', '6-11', '11-9', '11-8']",3,2,10
Katona István,Bella Balázs,"['5-11', '5-11', '1-11']",0,3,11
Katona István,Kékedi Tibor,"['4-11', '13-11', '1-11', '11-9']",3,2,15
Katona István,Angyal Bettina,"['11-4', '11-6', '9-11', '4-11']",2,3,3
Katona István,Matolcsi Márta,"['9-11', '9-11', '7-11']",0,3,7
Jeszenszky Katalin,Bella Balázs,"['3-11', '6-11', '4-11']",0,3,8
Jeszenszky Katalin,Kékedi Tibor,"['11-6', '11-9', '12-10']",3,0,12
Jeszenszky Katalin,Angyal Bettina,"['11-6', '11-5', '6-11', '5-11']",3,2,16
Jeszenszky Katalin,Matolcsi Márta,"['6-11', '6-11', '11-13']",0,3,4
