home_player,away_player,sets,resulthome,resultaway,match_number
Monostori Balázs,Kovács János,[],2,3,1
Monostori Balázs,Misák István,[],3,0,5
Monostori Balázs,Szabó László,[],3,0,9
Monostori Balázs,Bárány Attila,[],3,1,13
Lengyel Zoltán,Kovács János,[],1,3,14
Lengyel Zoltán,Misák István,[],1,3,2
Lengyel Zoltán,Szabó László,[],0,3,6
Lengyel Zoltán,Bárány Attila,[],1,3,10
Lőrincz Sándor,Kovács János,[],0,3,11
Lőrincz Sándor,Misák István,[],0,3,15
Lőrincz Sándor,Szabó László,[],1,3,3
Lőrincz Sándor,Bárány Attila,[],3,1,7
Kőszeghy Viktória,Kovács János,[],1,3,8
Kőszeghy Viktória,Misák István,[],3,1,12
Kőszeghy Viktória,Szabó László,[],3,0,16
Kőszeghy Viktória,Bárány Attila,[],3,1,4
