home_player,away_player,sets,resulthome,resultaway,match_number
Pósfai László,Szakály Áron,[],1,3,1
Pósfai László,Váczi Attila Mihály,[],3,0,5
Pósfai László,Mészáros Bálint,[],3,0,9
Pósfai László,Nincs játékos,[],3,0,13
Bonnyainé Varga Éva,Szakály Áron,[],3,0,14
Bonnyainé Varga Éva,Váczi Attila Mihály,[],3,0,2
Bonnyainé Varga Éva,Mészáros Bálint,[],3,0,6
Bonnyainé Varga Éva,Nincs játékos,[],3,0,10
Halász András,Szakály Áron,[],3,0,11
Halász András,Váczi Attila Mihály,[],3,0,15
Halász András,Mészáros Bálint,[],3,0,3
Halász András,Nincs játékos,[],3,0,7
Komár János,Szakály Áron,[],3,0,8
Komár János,Váczi Attila Mihály,[],3,0,12
Komár János,Mészáros Bálint,[],3,0,16
Komár János,Nincs játékos,[],3,0,4
