home_player,away_player,sets,resulthome,resultaway,match_number
Török Attila,Kormos István,[],1,3,1
Török Attila,Csizmás Ferenc,[],3,0,5
Török Attila,Dibusz Tibor,[],3,0,9
Török Attila,Jónás Csaba,[],3,0,13
Takács János,Kormos István,[],0,3,14
Takács János,Csizmás Ferenc,[],3,0,2
Takács János,Dibusz Tibor,[],2,3,6
Takács János,Jónás Csaba,[],0,3,10
Szabó György,Kormos István,[],1,3,11
Szabó György,Csizmás Ferenc,[],3,2,15
Szabó György,Dibusz Tibor,[],0,3,3
Szabó György,Jónás Csaba,[],0,3,7
Bulla József,Kormos István,[],2,3,8
Bulla József,Csizmás Ferenc,[],3,2,12
Bulla József,Dibusz Tibor,[],2,3,16
Bulla József,Jónás Csaba,[],0,3,4
