home_player,away_player,sets,resulthome,resultaway,match_number
Kocsor Péter,Kovács Miklós,[],0,3,1
Kocsor Péter,Andrásik Ilona,[],3,0,5
Kocsor Péter,Arató András,[],3,2,9
Kocsor Péter,Sztárcsevics Gábor,[],3,2,13
Leitermann Lajos,Kovács Miklós,[],2,3,14
Leitermann Lajos,Andrásik Ilona,[],3,0,2
Leitermann Lajos,Arató András,[],3,0,6
Leitermann Lajos,Sztárcsevics Gábor,[],0,3,10
Bleitner Attila,Kovács Miklós,[],2,3,11
Bleitner Attila,Andrásik Ilona,[],2,3,15
Bleitner Attila,Arató András,[],2,3,3
Bleitner Attila,Sztárcsevics Gábor,[],0,3,7
Imre Béla,Kovács Miklós,[],3,2,8
Imre Béla,Andrásik Ilona,[],3,0,12
Imre Béla,Arató András,[],3,0,16
Imre Béla,Sztárcsevics Gábor,[],1,3,4
