home_player,away_player,sets,resulthome,resultaway,match_number
Kriston Zsolt,Simon Péter,"['11-4', '11-4', '11-9']",3,0,1
Kriston Zsolt,Szalay Tamás dr.,"['12-10', '11-4', '12-10']",3,0,5
Kriston Zsolt,Bakó Oszkár,"['11-2', '11-5', '11-7']",3,0,9
Kriston Zsolt,Horváth Kálmán,"['11-3', '11-4', '11-4']",3,0,13
Héjj Tamás,Simon Péter,"['11-6', '11-5', '12-10']",3,0,14
Héjj Tamás,Szalay Tamás dr.,"['11-2', '11-4', '11-9']",3,0,2
Héjj Tamás,Bakó Oszkár,"['11-9', '11-7', '8-11', '11-5']",3,1,6
Héjj Tamás,Horváth Kálmán,"['17-15', '11-7', '11-2']",3,0,10
Matalin Bogdán,Simon Péter,"['11-8', '14-12', '11-7']",3,0,11
Matalin Bogdán,Szalay Tamás dr.,"['9-11', '12-10', '11-8', '11-7']",3,1,15
Matalin Bogdán,Bakó Oszkár,"['11-6', '10-12', '8-11', '12-10']",3,2,3
Matalin Bogdán,Horváth Kálmán,"['9-11', '12-10', '6-11', '11-8']",3,2,7
Pataki Bálint Szabolcs,Simon Péter,"['8-11', '11-13', '11-7', '10-12']",1,3,8
Pataki Bálint Szabolcs,Szalay Tamás dr.,"['6-11', '10-12', '5-11']",0,3,12
Pataki Bálint Szabolcs,Bakó Oszkár,"['9-11', '11-5', '9-11', '8-11']",1,3,16
Pataki Bálint Szabolcs,Horváth Kálmán,"['8-11', '3-11', '4-11']",0,3,4
