home_player,away_player,sets,resulthome,resultaway,match_number
Botár Attila,Tóth Zoltán,"['11-1', '9-11', '11-6', '11-7']",3,1,1
Botár Attila,Tóth Renátó,"['11-13', '8-11', '11-8', '13-11']",2,3,5
Botár Attila,Homonyik Attila,"['11-8', '10-12', '9-11', '4-11']",1,3,9
Botár Attila,Ilosvai Brigitta,"['7-11', '7-11', '11-7', '4-11']",1,3,13
Szalai István,Tóth Zoltán,"['11-3', '12-10', '11-7']",3,0,14
Szalai István,Tóth Renátó,"['6-11', '7-11', '11-5', '11-6']",2,3,2
Szalai István,Homonyik Attila,"['11-5', '11-4', '11-3']",3,0,6
Szalai István,Ilosvai Brigitta,"['4-11', '9-11', '8-11']",0,3,10
Tóth Márta,Tóth Zoltán,"['11-6', '11-9', '11-5']",3,0,11
Tóth Márta,Tóth Renátó,"['9-11', '11-8', '2-11', '5-11']",1,3,15
Tóth Márta,Homonyik Attila,"['11-3', '11-9', '17-15']",3,0,3
Tóth Márta,Ilosvai Brigitta,"['8-11', '6-11', '13-15']",0,3,7
Orosz FerencMarosán Tamás,Tóth Zoltán,"['11-7', '11-4', '11-8']",3,0,8
Orosz FerencMarosán Tamás,Tóth Renátó,"['8-11', '2-11', '8-11']",0,3,12
Orosz FerencMarosán Tamás,Homonyik Attila,"['8-11', '11-5', '8-11', '9-11']",1,3,16
Orosz FerencMarosán Tamás,Ilosvai Brigitta,"['6-11', '3-11', '7-11']",0,3,4
