home_player,away_player,sets,resulthome,resultaway,match_number
Keresztény Ádám,Szabó Attila,[],3,0,1
Keresztény Ádám,Halmi István,[],3,1,5
Keresztény Ádám,Geiger János,[],2,3,9
Keresztény Ádám,Juhász-Vedres Sándor,[],3,2,13
Zsiga Bulcsú,Szabó Attila,[],3,0,14
Zsiga Bulcsú,Halmi István,[],1,3,2
Zsiga Bulcsú,Geiger János,[],3,2,6
Zsiga Bulcsú,Juhász-Vedres Sándor,[],3,2,10
Marossy Dénes,Szabó Attila,[],3,1,11
Marossy Dénes,Halmi István,[],3,0,15
Marossy Dénes,Geiger János,[],1,3,3
Marossy Dénes,Juhász-Vedres Sándor,[],3,1,7
Krebs Bálint,Szabó Attila,[],3,1,8
Krebs Bálint,Halmi István,[],3,2,12
Krebs Bálint,Geiger János,[],1,3,16
Krebs Bálint,Juhász-Vedres Sándor,[],3,1,4
