home_player,away_player,sets,resulthome,resultaway,match_number
Szakály Áron,Mecenzóf Sándor,[],,,1
Szakály Áron,Knakker Norbert,[],,,5
Szakály Áron,Fischer Péter,[],,,9
Szakály Áron,Fekete Gábor,[],,,13
Kövér Péter,Mecenzóf Sándor,[],,,14
Kövér Péter,Knakker Norbert,[],,,2
Kövér Péter,Fischer Péter,[],,,6
Kövér Péter,Fekete Gábor,[],,,10
Visnyánszky Mihály,Mecenzóf Sándor,[],,,11
Visnyánszky Mihály,Knakker Norbert,[],,,15
Visnyánszky Mihály,Fischer Péter,[],,,3
Visnyánszky Mihály,Fekete Gábor,[],,,7
Czirják Gábor,Mecenzóf Sándor,[],,,8
Czirják Gábor,Knakker Norbert,[],,,12
Czirják Gábor,Fischer Péter,[],,,16
Czirják Gábor,Fekete Gábor,[],,,4
