home_player,away_player,sets,resulthome,resultaway,match_number
Berzy Tamás,Bartal Tamás,[],3,2,1
Berzy Tamás,Felker Domonkos,[],0,3,5
Berzy Tamás,Fülöp Zsombor,[],3,2,9
Berzy Tamás,Zsiga Bulcsú,[],2,3,13
Georgopulosz Vaszilisz,Bartal Tamás,[],3,1,14
Georgopulosz Vaszilisz,Felker Domonkos,[],0,3,2
Georgopulosz Vaszilisz,Fülöp Zsombor,[],1,3,6
Georgopulosz Vaszilisz,Zsiga Bulcsú,[],2,3,10
Mohácsi János,Bartal Tamás,[],1,3,11
Mohácsi János,Felker Domonkos,[],0,3,15
Mohácsi János,Fülöp Zsombor,[],0,3,3
Mohácsi János,Zsiga Bulcsú,[],0,3,7
Makk Zsolt,Bartal Tamás,[],3,1,8
Makk Zsolt,Felker Domonkos,[],1,3,12
Makk Zsolt,Fülöp Zsombor,[],2,3,16
Makk Zsolt,Zsiga Bulcsú,[],0,3,4
