home_player,away_player,sets,resulthome,resultaway,match_number
Leinweber József,Eduardo Charters,[],3,0,1
Leinweber József,Mészáros Bálint,[],3,0,5
Leinweber József,Hertelendy Amadó,[],3,0,9
Leinweber József,Szakály Áron,[],3,0,13
Gréczy Károly,Eduardo Charters,[],3,0,14
Gréczy Károly,Mészáros Bálint,[],3,0,2
Gréczy Károly,Hertelendy Amadó,[],3,2,6
Gréczy Károly,Szakály Áron,[],0,3,10
Rohovszky László Dr.,Eduardo Charters,[],3,1,11
Rohovszky László Dr.,Mészáros Bálint,[],3,1,15
Rohovszky László Dr.,Hertelendy Amadó,[],3,1,3
Rohovszky László Dr.,Szakály Áron,[],0,3,7
Matis Ferenc,Eduardo Charters,[],0,3,8
Matis Ferenc,Mészáros Bálint,[],0,3,12
Matis Ferenc,Hertelendy Amadó,[],2,3,16
Matis Ferenc,Szakály Áron,[],0,3,4
