home_player,away_player,sets,resulthome,resultaway,match_number
Gábor Benjamin,Medgyes Egon,"['12-10', '11-7', '11-8']",3,0,1
Gábor Benjamin,Kirchmayer Richárd,"['11-8', '5-11', '11-9', '12-10']",3,1,5
Gábor Benjamin,Kovács Szilárd,"['9-11', '11-9', '11-8', '11-3']",3,1,9
Gábor Benjamin,Bali Péter,"['11-4', '13-11', '11-2']",3,0,13
Bercsényi Tibor,Medgyes Egon,"['11-5', '11-6', '7-11', '12-14']",2,3,14
Bercsényi Tibor,Kirchmayer Richárd,"['7-11', '11-5', '8-11', '6-11']",1,3,2
Bercsényi Tibor,Kovács Szilárd,"['11-9', '2-11', '9-11', '8-11']",1,3,6
Bercsényi Tibor,Bali Péter,"['10-12', '9-11', '6-11']",0,3,10
Radu Doru,Medgyes Egon,"['11-6', '11-6', '11-8']",3,0,11
Radu Doru,Kirchmayer Richárd,"['11-6', '7-11', '12-10', '7-11']",3,2,15
Radu Doru,Kovács Szilárd,"['11-5', '11-6', '11-5']",3,0,3
Radu Doru,Bali Péter,"['11-6', '10-12', '11-7', '11-7']",3,1,7
Péntek Tibor,Medgyes Egon,"['8-11', '2-11', '7-11']",0,3,8
Péntek Tibor,Kirchmayer Richárd,"['11-7', '4-11', '9-11', '11-7']",2,3,12
Péntek Tibor,Kovács Szilárd,"['9-11', '11-3', '7-11', '7-11']",1,3,16
Péntek Tibor,Bali Péter,"['4-11', '7-11', '10-12']",0,3,4
