home_player,away_player,sets,resulthome,resultaway,match_number
Krajczár István,Csiszár Gábor,[],3,1,1
Krajczár István,Bódis Ádám,[],3,1,5
Krajczár István,Bódis Attila,[],3,0,9
Krajczár István,Pecsenyánszky István,[],3,1,13
Lucz  Bertold,Csiszár Gábor,[],3,0,14
Lucz  Bertold,Bódis Ádám,[],1,3,2
Lucz  Bertold,Bódis Attila,[],2,3,6
Lucz  Bertold,Pecsenyánszky István,[],3,0,10
Wlacsil Gábor,Csiszár Gábor,[],0,3,11
Wlacsil Gábor,Bódis Ádám,[],3,0,15
Wlacsil Gábor,Bódis Attila,[],2,3,3
Wlacsil Gábor,Pecsenyánszky István,[],2,3,7
Kopasz Tibor,Csiszár Gábor,[],0,3,8
Kopasz Tibor,Bódis Ádám,[],3,0,12
Kopasz Tibor,Bódis Attila,[],0,3,16
Kopasz Tibor,Pecsenyánszky István,[],3,0,4
