home_player,away_player,sets,resulthome,resultaway,match_number
Freund Tamás,Dobi László,[],3,0,1
Freund Tamás,Molnár Tibor,[],3,0,5
Freund Tamás,Tóth Tamás,[],3,0,9
Freund Tamás,Pecsenyánszky István,[],3,0,13
Weidinger Zsolt,Dobi László,[],3,2,14
Weidinger Zsolt,Molnár Tibor,[],3,0,2
Weidinger Zsolt,Tóth Tamás,[],1,3,6
Weidinger Zsolt,Pecsenyánszky István,[],2,3,10
Tódor Attila,Dobi László,[],3,1,11
Tódor Attila,Molnár Tibor,[],3,2,15
Tódor Attila,Tóth Tamás,[],1,3,3
Tódor Attila,Pecsenyánszky István,[],3,1,7
Horváth Zoltán,Dobi László,[],3,0,8
Horváth Zoltán,Molnár Tibor,[],3,2,12
Horváth Zoltán,Tóth Tamás,[],1,3,16
Horváth Zoltán,Pecsenyánszky István,[],3,2,4
