home_player,away_player,sets,resulthome,resultaway,match_number
Rácz Sándor,Szekulesz Péter,[],3,2,1
Rácz Sándor,Varga Gergely,[],3,1,5
Rácz Sándor,Pintér Róbert,[],1,3,9
Rácz Sándor,Szabó István,[],3,1,13
Schwáb Vilmos,Szekulesz Péter,[],3,0,14
Schwáb Vilmos,Varga Gergely,[],0,3,2
Schwáb Vilmos,Pintér Róbert,[],2,3,6
Schwáb Vilmos,Szabó István,[],3,0,10
Balog István,Szekulesz Péter,[],3,2,11
Balog István,Varga Gergely,[],3,0,15
Balog István,Pintér Róbert,[],0,3,3
Balog István,Szabó István,[],2,3,7
Csongor Tamás,Szekulesz Péter,[],3,2,8
Csongor Tamás,Varga Gergely,[],3,0,12
Csongor Tamás,Pintér Róbert,[],0,3,16
Csongor Tamás,Szabó István,[],3,2,4
