home_player,away_player,sets,resulthome,resultaway,match_number
Graur Tamás,Nincs játékos,[],3,0,1
Graur Tamás,Nincs játékos,[],3,0,5
Graur Tamás,Nincs játékos,[],3,0,9
Graur Tamás,Nincs játékos,[],3,0,13
Kellner Attila,Nincs játékos,[],3,0,14
Kellner Attila,Nincs játékos,[],3,0,2
Kellner Attila,Nincs játékos,[],3,0,6
Kellner Attila,Nincs játékos,[],3,0,10
Petri Zoltán,Nincs játékos,[],3,0,11
Petri Zoltán,Nincs játékos,[],3,0,15
Petri Zoltán,Nincs játékos,[],3,0,3
Petri Zoltán,Nincs játékos,[],3,0,7
Molnár Levente,Nincs játékos,[],3,0,8
Molnár Levente,Nincs játékos,[],3,0,12
Molnár Levente,Nincs játékos,[],3,0,16
Molnár Levente,Nincs játékos,[],3,0,4
