home_player,away_player,sets,resulthome,resultaway,match_number
Rugási László,Populás György,[],3,2,1
Rugási László,Kávássy Lóránd,[],3,1,5
Rugási László,Bálint Tamás,[],3,1,9
Rugási László,Zacher Gizella,[],1,3,13
Prinyi Csaba,Populás György,[],1,3,14
Prinyi Csaba,Kávássy Lóránd,[],3,1,2
Prinyi Csaba,Bálint Tamás,[],0,3,6
Prinyi Csaba,Zacher Gizella,[],2,3,10
Olbort Attila,Populás György,[],2,3,11
Olbort Attila,Kávássy Lóránd,[],1,3,15
Olbort Attila,Bálint Tamás,[],1,3,3
Olbort Attila,Zacher Gizella,[],0,3,7
Borisza Gyula,Populás György,[],1,3,8
Borisza Gyula,Kávássy Lóránd,[],0,3,12
Borisza Gyula,Bálint Tamás,[],0,3,16
Borisza Gyula,Zacher Gizella,[],2,3,4
