home_player,away_player,sets,resulthome,resultaway,match_number
Vadász Csaba,Krisztl Péter,"['12-10', '11-1', '11-6']",3,0,1
Vadász Csaba,Szalay-Berzeviczy Flóra,"['11-7', '9-11', '11-5', '11-7']",3,1,5
Vadász Csaba,Váry Zsombor,"['11-4', '8-11', '11-9', '11-6']",3,1,9
Vadász Csaba,Király Attila,"['11-2', '10-12', '11-3', '11-9']",3,1,13
Lipka Zsolt,Krisztl Péter,"['10-12', '11-3', '11-4', '11-4']",3,1,14
Lipka Zsolt,Szalay-Berzeviczy Flóra,"['11-6', '11-9', '4-11', '4-11']",3,2,2
Lipka Zsolt,Váry Zsombor,"['11-6', '11-7', '11-8']",3,0,6
Lipka Zsolt,Király Attila,"['11-3', '11-9', '16-14']",3,0,10
Harsányi Zsolt Tamás,Krisztl Péter,"['11-5', '11-8', '11-7']",3,0,11
Harsányi Zsolt Tamás,Szalay-Berzeviczy Flóra,"['11-9', '11-9', '11-7']",3,0,15
Harsányi Zsolt Tamás,Váry Zsombor,"['9-11', '11-5', '11-4', '11-5']",3,1,3
Harsányi Zsolt Tamás,Király Attila,"['11-5', '4-11', '11-3', '12-10']",3,1,7
Horgonyi-Szabó Árpád,Krisztl Péter,"['11-8', '11-3', '6-11', '8-11']",3,2,8
Horgonyi-Szabó Árpád,Szalay-Berzeviczy Flóra,"['11-9', '11-2', '11-6']",3,0,12
Horgonyi-Szabó Árpád,Váry Zsombor,"['11-4', '11-9', '11-6']",3,0,16
Horgonyi-Szabó Árpád,Király Attila,"['11-4', '11-8', '11-8']",3,0,4
