home_player,away_player,sets,resulthome,resultaway,match_number
Padla László,Nincs játékos,[],3,0,1
Padla László,Sramkó László,[],1,3,5
Padla László,Iván János,[],3,2,9
Padla László,Csikos Ferenc,[],1,3,13
Vitos Klára,Nincs játékos,[],3,0,14
Vitos Klára,Sramkó László,[],1,3,2
Vitos Klára,Iván János,[],0,3,6
Vitos Klára,Csikos Ferenc,[],0,3,10
Szűcs Gergely,Nincs játékos,[],3,0,11
Szűcs Gergely,Sramkó László,[],0,3,15
Szűcs Gergely,Iván János,[],0,3,3
Szűcs Gergely,Csikos Ferenc,[],3,1,7
Csongor Tamás,Nincs játékos,[],3,0,8
Csongor Tamás,Sramkó László,[],3,2,12
Csongor Tamás,Iván János,[],3,1,16
Csongor Tamás,Csikos Ferenc,[],1,3,4
