home_player,away_player,sets,resulthome,resultaway,match_number
Sziller Árpád József,Nincs játékos,[],3,0,1
Sziller Árpád József,Borbély János,[],3,0,5
Sziller Árpád József,Dezsényiné Horgos Barbara,[],3,0,9
Sziller Árpád József,Kádár Péter dr.,[],3,0,13
Arató János,Nincs játékos,[],3,0,14
Arató János,Borbély János,[],3,0,2
Arató János,Dezsényiné Horgos Barbara,[],3,0,6
Arató János,Kádár Péter dr.,[],3,0,10
Barabás Zoltán,Nincs játékos,[],3,0,11
Barabás Zoltán,Borbély János,[],3,2,15
Barabás Zoltán,Dezsényiné Horgos Barbara,[],3,0,3
Barabás Zoltán,Kádár Péter dr.,[],3,0,7
Szántó Sándor,Nincs játékos,[],3,0,8
Szántó Sándor,Borbély János,[],1,3,12
Szántó Sándor,Dezsényiné Horgos Barbara,[],3,1,16
Szántó Sándor,Kádár Péter dr.,[],3,0,4
