home_player,away_player,sets,resulthome,resultaway,match_number
Zsiga Bulcsú,Magyar Éva,[],3,0,1
Zsiga Bulcsú,Zacher Gizella,[],3,1,5
Zsiga Bulcsú,Bálint Tamás,[],3,1,9
Zsiga Bulcsú,Populás György,[],3,0,13
Marossy Dénes,Magyar Éva,[],3,0,14
Marossy Dénes,Zacher Gizella,[],3,1,2
Marossy Dénes,Bálint Tamás,[],3,2,6
Marossy Dénes,Populás György,[],3,0,10
Krebs Bálint,Magyar Éva,[],3,1,11
Krebs Bálint,Zacher Gizella,[],3,1,15
Krebs Bálint,Bálint Tamás,[],2,3,3
Krebs Bálint,Populás György,[],3,1,7
Székely Szabolcs,Magyar Éva,[],3,0,8
Székely Szabolcs,Zacher Gizella,[],3,0,12
Székely Szabolcs,Bálint Tamás,[],3,1,16
Székely Szabolcs,Populás György,[],3,1,4
