home_player,away_player,sets,resulthome,resultaway,match_number
Monostori Balázs,Metykó László,[],3,0,1
Monostori Balázs,Alaksa Levente,[],3,2,5
Monostori Balázs,Komár János,[],3,1,9
Monostori Balázs,Szakály Áron,[],3,1,13
Lengyel Zoltán,Metykó László,[],3,2,14
Lengyel Zoltán,Alaksa Levente,[],2,3,2
Lengyel Zoltán,Komár János,[],0,3,6
Lengyel Zoltán,Szakály Áron,[],1,3,10
Kőszeghy Viktória,Metykó László,[],1,3,11
Kőszeghy Viktória,Alaksa Levente,[],3,1,15
Kőszeghy Viktória,Komár János,[],3,1,3
Kőszeghy Viktória,Szakály Áron,[],3,0,7
Szőnyi Márta,Metykó László,[],3,0,8
Szőnyi Márta,Alaksa Levente,[],2,3,12
Szőnyi Márta,Komár János,[],1,3,16
Szőnyi Márta,Szakály Áron,[],3,0,4
