home_player,away_player,sets,resulthome,resultaway,match_number
Bódis Attila,Muszta Csaba,[],3,1,1
Bódis Attila,Gulyás István,[],0,3,5
Bódis Attila,Kelemen József ifj.,[],3,0,9
Bódis Attila,Hagymási András,[],0,3,13
Borsos András,Muszta Csaba,[],0,3,14
Borsos András,Gulyás István,[],0,3,2
Borsos András,Kelemen József ifj.,[],0,3,6
Borsos András,Hagymási András,[],0,3,10
Bódis Ádám,Muszta Csaba,[],1,3,11
Bódis Ádám,Gulyás István,[],3,1,15
Bódis Ádám,Kelemen József ifj.,[],3,0,3
Bódis Ádám,Hagymási András,[],0,3,7
Tóth Tamás,Muszta Csaba,[],3,1,8
Tóth Tamás,Gulyás István,[],1,3,12
Tóth Tamás,Kelemen József ifj.,[],2,3,16
Tóth Tamás,Hagymási András,[],0,3,4
