home_player,away_player,sets,resulthome,resultaway,match_number
Szabó László,Serfel Norbert,[],3,1,1
Szabó László,Lipka Zsolt,[],2,3,5
Szabó László,Nagy Gábor Zsolt,[],3,2,9
Szabó László,Vadász Csaba,[],3,2,13
Pályi Attila,Serfel Norbert,[],3,2,14
Pályi Attila,Lipka Zsolt,[],2,3,2
Pályi Attila,Nagy Gábor Zsolt,[],3,2,6
Pályi Attila,Vadász Csaba,[],0,3,10
Szabó Gergely,Serfel Norbert,[],2,3,11
Szabó Gergely,Lipka Zsolt,[],0,3,15
Szabó Gergely,Nagy Gábor Zsolt,[],0,3,3
Szabó Gergely,Vadász Csaba,[],0,3,7
Kádár Péter,Serfel Norbert,[],3,0,8
Kádár Péter,Lipka Zsolt,[],2,3,12
Kádár Péter,Nagy Gábor Zsolt,[],2,3,16
Kádár Péter,Vadász Csaba,[],2,3,4
