home_player,away_player,sets,resulthome,resultaway,match_number
Nagy Gábor Zsolt,Pályi Attila,[],1,3,1
Nagy Gábor Zsolt,Szabó László,[],1,3,5
Nagy Gábor Zsolt,Szabó Gergely,[],3,1,9
Nagy Gábor Zsolt,Kádár Péter,[],0,3,13
Lipka Zsolt,Pályi Attila,[],1,3,14
Lipka Zsolt,Szabó László,[],1,3,2
Lipka Zsolt,Szabó Gergely,[],3,1,6
Lipka Zsolt,Kádár Péter,[],3,0,10
Kardos Géza,Pályi Attila,[],3,2,11
Kardos Géza,Szabó László,[],1,3,15
Kardos Géza,Szabó Gergely,[],3,0,3
Kardos Géza,Kádár Péter,[],3,2,7
Kisgéczi Domonkos,Pályi Attila,[],1,3,8
Kisgéczi Domonkos,Szabó László,[],1,3,12
Kisgéczi Domonkos,Szabó Gergely,[],3,2,16
Kisgéczi Domonkos,Kádár Péter,[],1,3,4
