home_player,away_player,sets,resulthome,resultaway,match_number
Ondré János,Horgonyi-Szabó Árpád,[],3,1,1
Ondré János,Vadász Csaba,[],0,3,5
Ondré János,Nagy Gábor Zsolt,[],0,3,9
Ondré János,Lipka Zsolt,[],1,3,13
Georgopulosz Vaszilisz,Horgonyi-Szabó Árpád,[],1,3,14
Georgopulosz Vaszilisz,Vadász Csaba,[],1,3,2
Georgopulosz Vaszilisz,Nagy Gábor Zsolt,[],3,0,6
Georgopulosz Vaszilisz,Lipka Zsolt,[],3,2,10
Zsigmond Olivér dr.,Horgonyi-Szabó Árpád,[],3,1,11
Zsigmond Olivér dr.,Vadász Csaba,[],2,3,15
Zsigmond Olivér dr.,Nagy Gábor Zsolt,[],3,2,3
Zsigmond Olivér dr.,Lipka Zsolt,[],3,0,7
Nincs játékos,Horgonyi-Szabó Árpád,[],0,3,8
Nincs játékos,Vadász Csaba,[],0,3,12
Nincs játékos,Nagy Gábor Zsolt,[],0,3,16
Nincs játékos,Lipka Zsolt,[],0,3,4
