home_player,away_player,sets,resulthome,resultaway,match_number
Szekulesz Péter,Padla László,[],0,3,1
Szekulesz Péter,Balog István,[],0,3,5
Szekulesz Péter,Bősz Gábor,[],3,2,9
Szekulesz Péter,Tóth Károly,[],1,3,13
Petri Zoltán,Padla László,[],0,3,14
Petri Zoltán,Balog István,[],3,2,2
Petri Zoltán,Bősz Gábor,[],3,0,6
Petri Zoltán,Tóth Károly,[],0,3,10
Balázs Árpád,Padla László,[],0,3,11
Balázs Árpád,Balog István,[],1,3,15
Balázs Árpád,Bősz Gábor,[],2,3,3
Balázs Árpád,Tóth Károly,[],0,3,7
Pintér Róbert,Padla László,[],3,2,8
Pintér Róbert,Balog István,[],3,2,12
Pintér Róbert,Bősz Gábor,[],3,0,16
Pintér Róbert,Tóth Károly,[],0,3,4
