home_player,away_player,sets,resulthome,resultaway,match_number
Nozicska József,Artner László,[],2,3,1
Nozicska József,Uhrin Ede,[],3,0,5
Nozicska József,Csizmazia Attila,[],3,0,9
Nozicska József,Tihanyi Péter,[],0,3,13
Balázs Árpád,Artner László,[],0,3,14
Balázs Árpád,Uhrin Ede,[],2,3,2
Balázs Árpád,Csizmazia Attila,[],3,0,6
Balázs Árpád,Tihanyi Péter,[],0,3,10
Nyírő Zsolt,Artner László,[],0,3,11
Nyírő Zsolt,Uhrin Ede,[],0,3,15
Nyírő Zsolt,Csizmazia Attila,[],3,1,3
Nyírő Zsolt,Tihanyi Péter,[],0,3,7
Kellner Tamás,Artner László,[],0,3,8
Kellner Tamás,Uhrin Ede,[],1,3,12
Kellner Tamás,Csizmazia Attila,[],3,0,16
Kellner Tamás,Tihanyi Péter,[],1,3,4
