home_player,away_player,sets,resulthome,resultaway,match_number
Padla László,Nagy Gábor Zsolt,[],3,2,1
Padla László,Kisgéczi Domonkos,[],3,2,5
Padla László,Lipka Zsolt,[],2,3,9
Padla László,Vadász Csaba,[],1,3,13
Nagy Zoltán,Nagy Gábor Zsolt,[],1,3,14
Nagy Zoltán,Kisgéczi Domonkos,[],0,3,2
Nagy Zoltán,Lipka Zsolt,[],2,3,6
Nagy Zoltán,Vadász Csaba,[],2,3,10
Tóth Károly,Nagy Gábor Zsolt,[],1,3,11
Tóth Károly,Kisgéczi Domonkos,[],2,3,15
Tóth Károly,Lipka Zsolt,[],3,1,3
Tóth Károly,Vadász Csaba,[],1,3,7
Szűcs Gergely,Nagy Gábor Zsolt,[],2,3,8
Szűcs Gergely,Kisgéczi Domonkos,[],3,1,12
Szűcs Gergely,Lipka Zsolt,[],3,1,16
Szűcs Gergely,Vadász Csaba,[],0,3,4
