home_player,away_player,sets,resulthome,resultaway,match_number
Kricsfalusy Kornél,Steinbach Rajmund,[],1,3,1
Kricsfalusy Kornél,Steinbach Roland,[],0,3,5
Kricsfalusy Kornél,Andrasek Attila,[],1,3,9
Kricsfalusy Kornél,Pálfy Gyula,[],1,3,13
Pergel János,Steinbach Rajmund,[],3,0,14
Pergel János,Steinbach Roland,[],3,1,2
Pergel János,Andrasek Attila,[],3,2,6
Pergel János,Pálfy Gyula,[],3,1,10
Kapus FerencBalogh József,Steinbach Rajmund,[],2,3,11
Kapus FerencBalogh József,Steinbach Roland,[],0,3,15
Kapus FerencBalogh József,Andrasek Attila,[],0,3,3
Kapus FerencBalogh József,Pálfy Gyula,[],2,3,7
Hachbold Tamás,Steinbach Rajmund,[],3,0,8
Hachbold Tamás,Steinbach Roland,[],1,3,12
Hachbold Tamás,Andrasek Attila,[],3,1,16
Hachbold Tamás,Pálfy Gyula,[],3,2,4
