home_player,away_player,sets,resulthome,resultaway,match_number
Monostori Balázs,Erdei István,[],3,1,1
Monostori Balázs,Pikó Imre,[],3,1,5
Monostori Balázs,Kovács Zoltán,[],3,0,9
Monostori Balázs,Csima Viktor,[],3,2,13
Lengyel Zoltán,Erdei István,[],2,3,14
Lengyel Zoltán,Pikó Imre,[],3,2,2
Lengyel Zoltán,Kovács Zoltán,[],3,1,6
Lengyel Zoltán,Csima Viktor,[],3,1,10
Szőnyi Márta,Erdei István,[],3,1,11
Szőnyi Márta,Pikó Imre,[],1,3,15
Szőnyi Márta,Kovács Zoltán,[],1,3,3
Szőnyi Márta,Csima Viktor,[],2,3,7
Nincs játékos,Erdei István,[],0,3,8
Nincs játékos,Pikó Imre,[],0,3,12
Nincs játékos,Kovács Zoltán,[],0,3,16
Nincs játékos,Csima Viktor,[],0,3,4
