home_player,away_player,sets,resulthome,resultaway,match_number
Nagygyörgy András,Kiss György,[],3,0,1
Nagygyörgy András,Szántó Gyula,[],0,3,5
Nagygyörgy András,Csikos Ferenc,[],2,3,9
Nagygyörgy András,Nemes Gábor,[],0,3,13
Nguyen Anh Phuong,Kiss György,[],1,3,14
Nguyen Anh Phuong,Szántó Gyula,[],0,3,2
Nguyen Anh Phuong,Csikos Ferenc,[],0,3,6
Nguyen Anh Phuong,Nemes Gábor,[],3,1,10
Rajmon Attila,Kiss György,[],0,3,11
Rajmon Attila,Szántó Gyula,[],0,3,15
Rajmon Attila,Csikos Ferenc,[],0,3,3
Rajmon Attila,Nemes Gábor,[],0,3,7
Sinka Csaba,Kiss György,[],1,3,8
Sinka Csaba,Szántó Gyula,[],1,3,12
Sinka Csaba,Csikos Ferenc,[],3,2,16
Sinka Csaba,Nemes Gábor,[],0,3,4
