home_player,away_player,sets,resulthome,resultaway,match_number
Borbély János,Rohovszky László Dr.,[],1,3,1
Borbély János,Matis Ferenc,[],3,0,5
Borbély János,Sólyomi Péter,[],2,3,9
Borbély János,Gréczy Károly,[],1,3,13
Ondré János,Rohovszky László Dr.,[],0,3,14
Ondré János,Matis Ferenc,[],3,1,2
Ondré János,Sólyomi Péter,[],3,1,6
Ondré János,Gréczy Károly,[],1,3,10
Georgopulosz Vaszilisz,Rohovszky László Dr.,[],1,3,11
Georgopulosz Vaszilisz,Matis Ferenc,[],3,1,15
Georgopulosz Vaszilisz,Sólyomi Péter,[],3,0,3
Georgopulosz Vaszilisz,Gréczy Károly,[],2,3,7
Zsigmond Olivér dr.,Rohovszky László Dr.,[],3,0,8
Zsigmond Olivér dr.,Matis Ferenc,[],3,0,12
Zsigmond Olivér dr.,Sólyomi Péter,[],3,2,16
Zsigmond Olivér dr.,Gréczy Károly,[],3,0,4
