home_player,away_player,sets,resulthome,resultaway,match_number
Baczakó Károly,Ferencsák József,"['11-13', '11-7', '11-6', '11-8']",3,1,1
Baczakó Károly,Kardos Csaba,"['11-5', '8-11', '11-8', '8-11']",3,2,5
Baczakó Károly,Makkai Katalin,"['11-8', '11-5', '7-11', '10-12']",2,3,9
Baczakó Károly,Szekeres Dániel dr.,"['8-11', '11-8', '9-11', '11-4']",3,2,13
Lőrincz Attila,Ferencsák József,"['11-9', '11-5', '11-8']",3,0,14
Lőrincz Attila,Kardos Csaba,"['11-3', '11-5', '9-11', '13-11']",3,1,2
Lőrincz Attila,Makkai Katalin,"['9-11', '19-17', '11-4', '8-11']",3,2,6
Lőrincz Attila,Szekeres Dániel dr.,"['11-7', '11-2', '11-3']",3,0,10
Bundula Csaba dr.,Ferencsák József,"['5-11', '7-11', '11-6', '11-7']",2,3,11
Bundula Csaba dr.,Kardos Csaba,"['10-12', '11-9', '9-11', '11-8']",2,3,15
Bundula Csaba dr.,Makkai Katalin,"['12-10', '5-11', '11-8', '8-11']",2,3,3
Bundula Csaba dr.,Szekeres Dániel dr.,"['11-6', '11-8', '11-9']",3,0,7
Sári László,Ferencsák József,"['11-2', '12-10', '11-5']",3,0,8
Sári László,Kardos Csaba,"['8-11', '8-11', '6-11']",0,3,12
Sári László,Makkai Katalin,"['11-5', '11-6', '11-9']",3,0,16
Sári László,Szekeres Dániel dr.,"['11-6', '14-12', '8-11', '11-9']",3,1,4
