home_player,away_player,sets,resulthome,resultaway,match_number
Gönczöl Péter,Bíró Csaba,[],3,0,1
Gönczöl Péter,Neuhold Gábor,[],2,3,5
Gönczöl Péter,Nagy Zoltán,[],3,0,9
Gönczöl Péter,Szarvas Tamás,[],2,3,13
Tóth András,Bíró Csaba,[],2,3,14
Tóth András,Neuhold Gábor,[],3,1,2
Tóth András,Nagy Zoltán,[],3,2,6
Tóth András,Szarvas Tamás,[],0,3,10
Várady Ágnes,Bíró Csaba,[],0,3,11
Várady Ágnes,Neuhold Gábor,[],3,0,15
Várady Ágnes,Nagy Zoltán,[],0,3,3
Várady Ágnes,Szarvas Tamás,[],3,1,7
Nincs játékos,Bíró Csaba,[],0,3,8
Nincs játékos,Neuhold Gábor,[],0,3,12
Nincs játékos,Nagy Zoltán,[],0,3,16
Nincs játékos,Szarvas Tamás,[],0,3,4
