home_player,away_player,sets,resulthome,resultaway,match_number
Pergel János,Polákovics Izabella,[],3,0,1
Pergel János,Fekete Gábor,[],3,0,5
Pergel János,Kardos Gyula,[],3,0,9
Pergel János,Balogh József,[],3,0,13
Horváth Miklós,Polákovics Izabella,[],3,0,14
Horváth Miklós,Fekete Gábor,[],3,2,2
Horváth Miklós,Kardos Gyula,[],2,3,6
Horváth Miklós,Balogh József,[],0,3,10
Kapus Ferenc,Polákovics Izabella,[],3,0,11
Kapus Ferenc,Fekete Gábor,[],3,0,15
Kapus Ferenc,Kardos Gyula,[],1,3,3
Kapus Ferenc,Balogh József,[],1,3,7
Kardos Géza,Polákovics Izabella,[],3,1,8
Kardos Géza,Fekete Gábor,[],3,0,12
Kardos Géza,Kardos Gyula,[],3,1,16
Kardos Géza,Balogh József,[],2,3,4
