home_player,away_player,sets,resulthome,resultaway,match_number
Mannah Kinán dr,Sólyomi PéterRohovszky László Dr.,[],3,0,1
Mannah Kinán dr,Matis Ferenc,[],3,0,5
Mannah Kinán dr,Lukács Dániel,[],2,3,9
Mannah Kinán dr,Gréczy Károly,[],2,3,13
Abádi Márton,Sólyomi PéterRohovszky László Dr.,[],3,2,14
Abádi Márton,Matis Ferenc,[],3,1,2
Abádi Márton,Lukács Dániel,[],1,3,6
Abádi Márton,Gréczy Károly,[],1,3,10
Mikes József,Sólyomi PéterRohovszky László Dr.,[],1,3,11
Mikes József,Matis Ferenc,[],3,1,15
Mikes József,Lukács Dániel,[],2,3,3
Mikes József,Gréczy Károly,[],2,3,7
Bakó Endre,Sólyomi PéterRohovszky László Dr.,[],1,3,8
Bakó Endre,Matis Ferenc,[],3,1,12
Bakó Endre,Lukács Dániel,[],3,0,16
Bakó Endre,Gréczy Károly,[],2,3,4
