home_player,away_player,sets,resulthome,resultaway,match_number
Gulyás István,Wurth Sándor,[],3,0,1
Gulyás István,Székely László,[],3,1,5
Gulyás István,Barabás Balázs,[],3,2,9
Gulyás István,Kovács Krisztián,[],3,2,13
Kelemen József id.,Wurth Sándor,[],1,3,14
Kelemen József id.,Székely László,[],0,3,2
Kelemen József id.,Barabás Balázs,[],3,1,6
Kelemen József id.,Kovács Krisztián,[],2,3,10
Szőke Ferenc,Wurth Sándor,[],3,0,11
Szőke Ferenc,Székely László,[],0,3,15
Szőke Ferenc,Barabás Balázs,[],3,1,3
Szőke Ferenc,Kovács Krisztián,[],2,3,7
Kelemen József ifj.,Wurth Sándor,[],3,0,8
Kelemen József ifj.,Székely László,[],2,3,12
Kelemen József ifj.,Barabás Balázs,[],3,2,16
Kelemen József ifj.,Kovács Krisztián,[],1,3,4
