home_player,away_player,sets,resulthome,resultaway,match_number
Vadnai Vince,Deliagosz Sztamatisz András,[],0,3,1
Vadnai Vince,Kajcsa Tamás,[],1,3,5
Vadnai Vince,Cseri Ádám,[],0,3,9
Vadnai Vince,Karikás Gábor,[],1,3,13
Litkei József,Deliagosz Sztamatisz András,[],3,0,14
Litkei József,Kajcsa Tamás,[],2,3,2
Litkei József,Cseri Ádám,[],1,3,6
Litkei József,Karikás Gábor,[],1,3,10
Szandi Nándor Mihály,Deliagosz Sztamatisz András,[],1,3,11
Szandi Nándor Mihály,Kajcsa Tamás,[],2,3,15
Szandi Nándor Mihály,Cseri Ádám,[],0,3,3
Szandi Nándor Mihály,Karikás Gábor,[],0,3,7
Barta Szilveszter,Deliagosz Sztamatisz András,[],1,3,8
Barta Szilveszter,Kajcsa Tamás,[],0,3,12
Barta Szilveszter,Cseri Ádám,[],0,3,16
Barta Szilveszter,Karikás Gábor,[],0,3,4
