home_player,away_player,sets,resulthome,resultaway,match_number
Szakály Áron,Sári László,[],3,1,1
Szakály Áron,Laskovics Levente,[],3,0,5
Szakály Áron,Horváth Kálmán,[],3,1,9
Szakály Áron,Szabó József,[],3,1,13
Bonnyainé Varga Éva,Sári László,[],1,3,14
Bonnyainé Varga Éva,Laskovics Levente,[],0,3,2
Bonnyainé Varga Éva,Horváth Kálmán,[],1,3,6
Bonnyainé Varga Éva,Szabó József,[],3,1,10
Kollár László,Sári László,[],0,3,11
Kollár László,Laskovics Levente,[],0,3,15
Kollár László,Horváth Kálmán,[],0,3,3
Kollár László,Szabó József,[],0,3,7
Pósfai László,Sári László,[],3,0,8
Pósfai László,Laskovics Levente,[],3,1,12
Pósfai László,Horváth Kálmán,[],0,3,16
Pósfai László,Szabó József,[],3,0,4
