home_player,away_player,sets,resulthome,resultaway,match_number
Tóth Dezső,Keserű Dóra,[],1,3,1
Tóth Dezső,Barabás Balázs,[],1,3,5
Tóth Dezső,Kaposi Tibor,[],0,3,9
Tóth Dezső,Kovács Krisztián,[],1,3,13
Szajkó Lajos,Keserű Dóra,[],0,3,14
Szajkó Lajos,Barabás Balázs,[],0,3,2
Szajkó Lajos,Kaposi Tibor,[],0,3,6
Szajkó Lajos,Kovács Krisztián,[],2,3,10
Borbás Tibor,Keserű Dóra,[],1,3,11
Borbás Tibor,Barabás Balázs,[],1,3,15
Borbás Tibor,Kaposi Tibor,[],0,3,3
Borbás Tibor,Kovács Krisztián,[],1,3,7
Nincs játékos,Keserű Dóra,[],0,3,8
Nincs játékos,Barabás Balázs,[],0,3,12
Nincs játékos,Kaposi Tibor,[],0,3,16
Nincs játékos,Kovács Krisztián,[],0,3,4
