home_player,away_player,sets,resulthome,resultaway,match_number
Szabó András,Lányi Kristóf,[],3,0,1
Szabó András,Balogh Zsófia,[],3,2,5
Szabó András,Kovács Krisztián,[],3,2,9
Szabó András,Csáky Zoltán,[],2,3,13
Kapuszta Csaba,Lányi Kristóf,[],3,2,14
Kapuszta Csaba,Balogh Zsófia,[],2,3,2
Kapuszta Csaba,Kovács Krisztián,[],1,3,6
Kapuszta Csaba,Csáky Zoltán,[],3,1,10
Szabó András Ákos,Lányi Kristóf,[],3,1,11
Szabó András Ákos,Balogh Zsófia,[],3,1,15
Szabó András Ákos,Kovács Krisztián,[],3,0,3
Szabó András Ákos,Csáky Zoltán,[],3,0,7
Molnár Ferenc,Lányi Kristóf,[],1,3,8
Molnár Ferenc,Balogh Zsófia,[],2,3,12
Molnár Ferenc,Kovács Krisztián,[],2,3,16
Molnár Ferenc,Csáky Zoltán,[],0,3,4
