home_player,away_player,sets,resulthome,resultaway,match_number
Demeter Sándor ifj.,Simon Krisztián,[],2,3,1
Demeter Sándor ifj.,Szétag Attila,[],3,0,5
Demeter Sándor ifj.,Senye Dénes,[],1,3,9
Demeter Sándor ifj.,Friesz József,[],1,3,13
Kovács Attila,Simon Krisztián,[],3,1,14
Kovács Attila,Szétag Attila,[],0,3,2
Kovács Attila,Senye Dénes,[],0,3,6
Kovács Attila,Friesz József,[],3,1,10
Falusi IstvánSchmidt Attila,Simon Krisztián,[],2,3,11
Falusi IstvánSchmidt Attila,Szétag Attila,[],2,3,15
Falusi IstvánSchmidt Attila,Senye Dénes,[],0,3,3
Falusi IstvánSchmidt Attila,Friesz József,[],2,3,7
Katus Ferenc,Simon Krisztián,[],3,1,8
Katus Ferenc,Szétag Attila,[],0,3,12
Katus Ferenc,Senye Dénes,[],3,2,16
Katus Ferenc,Friesz József,[],2,3,4
