home_player,away_player,sets,resulthome,resultaway,match_number
Tapaszti Attila,Ányos Béla,"['8-11', '11-8', '11-8', '11-4']",3,1,1
Tapaszti Attila,Szénás József,"['11-8', '11-5', '11-8']",3,0,5
Tapaszti Attila,Balogh Gyula,"['11-9', '11-5', '11-8']",3,0,9
Tapaszti Attila,Kovács Csaba,"['11-7', '9-11', '9-11', '3-11']",1,3,13
Papp CsabaFekete Zsolt,Ányos Béla,"['11-9', '13-11', '11-4']",3,0,14
Papp CsabaFekete Zsolt,Szénás József,"['7-11', '11-5', '2-11', '12-10']",2,3,2
Papp CsabaFekete Zsolt,Balogh Gyula,"['11-8', '9-11', '11-4', '4-11']",3,2,6
Papp CsabaFekete Zsolt,Kovács Csaba,"['11-8', '11-5', '11-9']",3,0,10
Kardos Géza,Ányos Béla,[],3,0,11
Kardos Géza,Szénás József,"['4-11', '3-11', '11-9', '11-9']",3,2,15
Kardos Géza,Balogh Gyula,"['11-8', '11-8', '11-8']",3,0,3
Kardos Géza,Kovács Csaba,"['11-8', '8-11', '11-8', '11-7']",3,1,7
Kis Árpád,Ányos Béla,"['11-5', '11-7', '8-11', '11-6']",3,1,8
Kis Árpád,Szénás József,"['12-10', '8-11', '7-11', '12-10']",2,3,12
Kis Árpád,Balogh Gyula,"['11-6', '11-1', '16-14']",3,0,16
Kis Árpád,Kovács Csaba,"['7-11', '12-10', '11-9', '8-11']",2,3,4
