home_player,away_player,sets,resulthome,resultaway,match_number
Tóth Károly,Ilosvai Brigitta,[],3,0,1
Tóth Károly,Vancsura György,[],3,1,5
Tóth Károly,Nagy Ferenc,[],3,1,9
Tóth Károly,Vitéz Gábor,[],3,0,13
Fail György,Ilosvai Brigitta,[],2,3,14
Fail György,Vancsura György,[],0,3,2
Fail György,Nagy Ferenc,[],3,2,6
Fail György,Vitéz Gábor,[],3,0,10
Bősz Gábor,Ilosvai Brigitta,[],0,3,11
Bősz Gábor,Vancsura György,[],3,1,15
Bősz Gábor,Nagy Ferenc,[],3,1,3
Bősz Gábor,Vitéz Gábor,[],3,2,7
Balog István,Ilosvai Brigitta,[],2,3,8
Balog István,Vancsura György,[],2,3,12
Balog István,Nagy Ferenc,[],3,0,16
Balog István,Vitéz Gábor,[],0,3,4
