home_player,away_player,sets,resulthome,resultaway,match_number
Hertelendy Amadó,Klampár Tibor Kirill,[],3,2,1
Hertelendy Amadó,Juhász László,[],1,3,5
Hertelendy Amadó,Dudás István,[],2,3,9
Hertelendy Amadó,Csaba Áron,[],3,1,13
Bonnyainé Varga ÉvaKollár László,Klampár Tibor Kirill,[],0,3,14
Bonnyainé Varga ÉvaKollár László,Juhász László,[],1,3,2
Bonnyainé Varga ÉvaKollár László,Dudás István,[],1,3,6
Bonnyainé Varga ÉvaKollár László,Csaba Áron,[],0,3,10
Pósfai László,Klampár Tibor Kirill,[],0,3,11
Pósfai László,Juhász László,[],3,2,15
Pósfai László,Dudás István,[],2,3,3
Pósfai László,Csaba Áron,[],0,3,7
Komár János,Klampár Tibor Kirill,[],1,3,8
Komár János,Juhász László,[],3,2,12
Komár János,Dudás István,[],3,2,16
Komár János,Csaba Áron,[],2,3,4
