home_player,away_player,sets,resulthome,resultaway,match_number
Tóth Károly,Vitéz Gábor,[],3,0,1
Tóth Károly,Nagy Ferenc,[],3,0,5
Tóth Károly,Vancsura György,[],3,0,9
Tóth Károly,Ilosvai Brigitta,[],0,3,13
Rácz Sándor,Vitéz Gábor,[],0,3,14
Rácz Sándor,Nagy Ferenc,[],1,3,2
Rácz Sándor,Vancsura György,[],3,2,6
Rácz Sándor,Ilosvai Brigitta,[],1,3,10
Bősz Gábor,Vitéz Gábor,[],3,2,11
Bősz Gábor,Nagy Ferenc,[],3,0,15
Bősz Gábor,Vancsura György,[],3,1,3
Bősz Gábor,Ilosvai Brigitta,[],0,3,7
Balog István,Vitéz Gábor,[],0,3,8
Balog István,Nagy Ferenc,[],3,0,12
Balog István,Vancsura György,[],3,0,16
Balog István,Ilosvai Brigitta,[],0,3,4
