home_player,away_player,sets,resulthome,resultaway,match_number
Bódis Attila,Ujvári Máté,[],3,1,1
Bódis Attila,Szabó László,[],2,3,5
Bódis Attila,Dudás István,[],3,0,9
Bódis Attila,Huzsvár Erik Bendegúz,[],3,1,13
Csiszár Gábor,Ujvári Máté,[],3,0,14
Csiszár Gábor,Szabó László,[],3,1,2
Csiszár Gábor,Dudás István,[],3,0,6
Csiszár Gábor,Huzsvár Erik Bendegúz,[],1,3,10
Bódis Ádám,Ujvári Máté,[],2,3,11
Bódis Ádám,Szabó László,[],2,3,15
Bódis Ádám,Dudás István,[],2,3,3
Bódis Ádám,Huzsvár Erik Bendegúz,[],1,3,7
Pecsenyánszky István,Ujvári Máté,[],3,2,8
Pecsenyánszky István,Szabó László,[],3,1,12
Pecsenyánszky István,Dudás István,[],3,2,16
Pecsenyánszky István,Huzsvár Erik Bendegúz,[],2,3,4
