home_player,away_player,sets,resulthome,resultaway,match_number
Laskovics Levente,Kapus Ferenc,[],3,0,1
Laskovics Levente,Harsányi Zsolt Tamás,[],3,1,5
Laskovics Levente,Éll József,[],3,0,9
Laskovics Levente,Nagy Gergely,[],2,3,13
Szabó József,Kapus Ferenc,[],2,3,14
Szabó József,Harsányi Zsolt Tamás,[],3,1,2
Szabó József,Éll József,[],3,1,6
Szabó József,Nagy Gergely,[],3,1,10
Horváth Kálmán,Kapus Ferenc,[],3,0,11
Horváth Kálmán,Harsányi Zsolt Tamás,[],3,0,15
Horváth Kálmán,Éll József,[],3,0,3
Horváth Kálmán,Nagy Gergely,[],2,3,7
Várady Zsolt dr.,Kapus Ferenc,[],3,0,8
Várady Zsolt dr.,Harsányi Zsolt Tamás,[],3,0,12
Várady Zsolt dr.,Éll József,[],3,0,16
Várady Zsolt dr.,Nagy Gergely,[],3,0,4
